Page,User,Rating,Comment,Timestamp
355,Marsa Azzahra,3.5,baru sekali pake tp ga cocok di kulit skin to sensitive skin (entah krn cuaca lg ga bersahabat buat kulit atau emg ga cocok sm produknya) mungkin next bakal cobain lactic acid mereka buat exfoliation,2025-05-21 15:10:45
355,Rifayani Fadhilah,5.0,"udah abis 3 botol dan bagus banget untuk exfoliasi! kulit lebih cerah, halus, dan glowing. Tapi jangan lupa pemakaian produk ini harus disertai dengan moisturizer agar kulit tidak kekeringan.",2025-05-21 15:10:45
355,Irma Sofiani,4.0,Kirain purging tapi ternyata setelah kupake berkali-kali kurang cocok jadi bikin bruntusan di aku. Ada kandungan tea tree yang kurang cocok di kulit aku.,2025-05-21 15:10:45
355,Kania Jatiningsih,4.5,"Skincare ku yang lain gapapa merk lain tapi exfo tonerku harus yang ini! Udah repurchase 3x dengan pemakaian yg cuma 2x seminggu udah ngasih efek yang gak main-mainn, cekat cekit waktu awal dipakai tapi besok pagi pasti bangun dengan keadaan muka glowing✨",2025-05-21 15:10:46
356,Bagus Satya,5.0,"Saya telah menggunakan Miraculous Refining Toner dari Avoskin dan hasilnya sangat memuaskan. Toner ini cocok dengan kulit wajah saya, membuatnya lebih halus dan bercahaya. Produk ini membantu mengecilkan pori-pori dan mengurangi jerawat. Sangat direkomendasikan!",2025-05-21 15:10:50
356,Nida Maulidiyah,4.8,HUHUHU CINTA POLLL SAMA PRODUK 1 INI!!!!!! bener bener GONGG bangettt!! bagus!!!! tapi packagingnya berat karena dari kaca(?) tapi bener bener sebagus dan secinta itu!,2025-05-21 15:10:50
356,Reyvie Liazadora,5.0,"Ini sih udah ga usah diragukan lagi avoskin emang sebagus itu dan cocok banget di kulit aku, ga bikin kering dan breakout gtu dan ga bisa ketergantungan",2025-05-21 15:10:50
356,Annisa Rohmania,3.8,"produk eksfoliasi yang cocok untuk pemula, tekstur ringan seperti pakai toner biasa. Alhamdulillah selama pakai ga pernah ada rasa perih di muka aku, dan aku pakainya 3x seminggu. Habis pakai muka kerasa banget lebih mulus.",2025-05-21 15:10:50
356,Magdalena Say,4.0,Baru pertama sih aku pake avoskin ini... gara-gara viral di tik tok terus ikut-ikutan beli 😅 tapi kayaknya di aku ga terlalu ngefek juga ya.. after pake malah jd kyk bruntusan,2025-05-21 15:10:50
356,Tiya Ningtyas,4.0,Agak strong ya ini di wajahku jd ada efek nyelekit setelah di tap tap ke wajah. Untungnya ga ada timbul jerawat sih setelah pakai ini. Tapi untuk repurchase varian miraculous untuk aku engga sih. Packagingnya jg kaca jadi hati2 kalo jatuh bisa pecah.,2025-05-21 15:10:50
357,Jennie Melina,5.0,produk ini ternyata works soooo good di mukaku yg lagi breakout loh Aku awalnya skeptis tapi ternyata ini keren bgt bkin texture mukaku oke banget halus,2025-05-21 15:10:54
357,Seninda Lela,5.0,"Toner eksfoliasi yang sangat efektif dan bikin kulit jadi bersih, lebih cerah, tidak kusam. Entah ini sudah botol ke berapa, lupa. Kalo gasalah ketiga sih yaa, emang seefektif itu sih. Next time mau cobain serumnya dan semogaa cocok juga. buat pemula yang baru make skincare, bisa banget cobain toner ini karena ringan dan ada efek cekit-cekitnya ketika awal pake. tapi kalo udah biasa, gaakan ada sensasi cekit-cekit lagi., malah jadi keenakan pengen terus",2025-05-21 15:10:54
357,Cmatilda,4.8,"so far best exfoliating toner for me! i’ve tried many exfoliating toner, mulai dr cheap until expensive but i always comeback to this avoskin toner!!!",2025-05-21 15:10:55
357,Diah _,5.0,"bagusss bgt, tekstur kulit jd berkurang, butuh waktu ya kalo misal kan bener bener ilang, yg penting konsisten aja, trus paginya jgn lupa pake sunscreen",2025-05-21 15:10:55
357,Novita Indah,4.8,"Kalau habis pakai toner ini rasanya agak cekit cekit di muka. Tapi pas bangun tidur pagi terus ngaca, pori pori kulit jadi lumayan bersih. Tapi setelah pake ini perlu pake something hydrating atau moisturizer yaa 🫶",2025-05-21 15:10:55
357,Sabrina Sitompul,4.8,"waktu masa pandemi dl hampir setiap hari pakai masker, wajah bagian yg tertutip masker jd breakout jerawat... pakai toner ini jerawat berkurang...best",2025-05-21 15:10:55
358,Zahra Sps,5.0,"aha bhanya efektif banget buat ngurangin komedo dan bantu perbaikin tekstur kulit aku. cekat-cekit waktu awal pemakaian. overall, puas banget selama awal pemakaian",2025-05-21 15:10:59
358,Jessy Mary,5.0,"baru make beberapakali jdi blm tau hasilnya cmn, emng bgus sihh, dia buat ngehilangan komedo, dan ngecilin pori pori, terutama fokus aku buat hilangin beruntusan dan dia bnr bnr ngeringin beruntusan jdi lbh bs dikeluarkan komedonya intinya bagus deh",2025-05-21 15:10:59
358,Suci Rumengan,4.8,"So so lah yaaa, tp utk pemula boleh lah. Tapi saran aku klo kulit sensitif mending cari yg lebih light lagi formula nya. Agak cekit cekit dikit tp masih bisa ditahan",2025-05-21 15:10:59
358,Indriani I,5.0,Pemakaian setiap malam gantian sama retinolnya avoskin. awal-awal kerasa perih tapi lama kelamaan perihnya ilang terus selama pemakaian lumayan kerasa mengangkat kulit matinya. jerawat pastinya tetep ada. tapi lumayan berkurang berkat pemakaian rutin ini,2025-05-21 15:10:59
358,Veronica Dhita,5.0,aku udah repurchase 3x ini botol ke 4 setelah 2 taun nyari2 exfo toner lain.. tetep akhirnya balik kesini lagi.. skrg lebih gentle dan ga secekat cekit dulu.. pokoknya bagus banget dikulit aku yg suka trouble gini dia bantuin kulit aku ke kondisi yg lebih bagus!!,2025-05-21 15:11:00
358,Masgabr R,5.0,"Awal pemakain cekat cekit gitu mungkin karna aku baru exfoliasi lagi setelah sekian lama, pakai ini jerawat muncul di bagian yang ada bekas jerawatnya gitu, tapi pakai ini kulit rasanya agak lebih seger gitu lebih cerah juga",2025-05-21 15:11:00
359,Danan Adi,5.0,Bagus texturenya juga cair mudah meresap dan ya bagus lah intinya mau digimanain juga bagus ini produk pokoknya recomended lah harus beli kemasan bagus packing cepet,2025-05-21 15:11:04
359,Gusti Rifda,4.0,"gak cocok pake ini hueee 😭😭😭 mungkin karena ada tea tree 2% nya, karena kulit gue gak cocok ma tea tree. iseng nyoba yg ukuran 20 ml eh emang beruntusan. cuman dia efektif ngebasmi komedo gue. sayang banget huhu 😭",2025-05-21 15:11:04
359,Syahwaliza Chabibbah,5.0,untuk kulitku yang bisa dikatakan kulit badak (bekas smp gak skincarean terus panas2an) ini bener2 worth parahh!! pake ini komedo di wajah hilang atau udah jarang ada lagii. bener-bener bikin wajah kinclong karena sel kulit matinyaa terhempas🫶,2025-05-21 15:11:04
359,Risty Safitri,5.0,udah pake ini dari tahun 2020 dan masih belum berpaling. exo gentle yang ga bikin kulitku iritasi (krn sensitif) tapi hasilnya oke banget dengan pemakaian rutin,2025-05-21 15:11:04
359,Merisa Veronika,4.8,Pertama kali exsfoliasi langsung pake toner ini. Awalnya kaget si karena ada after tastenya agak cekit cekit tapi lama kelamaan jadi terbiasa. Super duper recommended untuk yang mau memulai eksfoliasi. Di aku yang oily skin prone jadi cepet mentrigger jerawat yang belum matang dan jadi matang. Biasanya kalo ada jerawat baru aku sering paket teknik CSM dan terbukti mantul banget untuk mempercepat jerawat ilang. love the product so much.,2025-05-21 15:11:04
359,Afifah Salsa,5.0,"Ini bagus banget di kulitku, aku rekomendasiin ini buat jadi exfo toner. Cocok di kulitku yang kering banget. Seminggu pemakaian udah keliatan hasilnya. Ada kandungan retinolnya jd point plus.",2025-05-21 15:11:05
360,Nelisa Permata,5.0,"Cocok buat kulit saya dn membantu memperbaiki tekstur kulit saya yang awal nya macam badak yg susah nerima apa pun yg dikasih , awal nya pas di pakek mmng macam ada rasa cekit” gtu",2025-05-21 15:11:09
360,Erlillah Rizqi,4.5,exfo kecintaan banget. awal pake ada sensasi cekit2 sih tapi ga begifu menggangguu. untuk hasilnya bagus banget bikin kulit mulush banget. cocok banget diaku,2025-05-21 15:11:09
360,Santi Stefany,5.0,kalau tonernya ini baru mau cobaaa sih semoga garis gariz halus ku hilang ya atau memudarr hegehe sedih bangett karna garis garis halus iniii huhuhu haha,2025-05-21 15:11:09
360,Maya Adinda,5.0,"Dari pertama kali kenal skincare langsung suka bangett samaa produk produknya avoskinn, apalagi si refining toner inii, buat para pemula toner ini bagus banget sih",2025-05-21 15:11:09
360,Analisa Saragih,5.0,Kandungannya super lengkap untuk sebuah exfoliating toner. Saat pemakaian tidak menimbulkan perasaan perih atau pengelupasan. Namun efek membersihkan sel kulit matinya cukup terasa. Kulit jadi cerahan.,2025-05-21 15:11:09
360,Muhammad Fadli,4.0,"Tbh, i've been using this product for more than a half year karna emang se cocok itu buat jenis kulit aku yang acne prone dan oily skin, it gives a lil bit of tickling sensation tapi overall ini cocok banget buat yang masih takut nyobain pertama kali chemical exfoliation",2025-05-21 15:11:09
361,Mira Heriani,4.5,ini produk lumayan nampolll..gak lebay klo ada beruntusan mlm nya di pake besok pagi nya ilang tp untuk nyerahin di mukaku blm sihh.. ini udah botol ke 2,2025-05-21 15:11:14
361,Selly Putri,5.0,"awalnya ragu mau ini atau elformula, akhirnya beli ini seminggu pertama udah ada perubahan kulit aku jadi mulus MasyaAllah, ga ada chiken skin lagii suka bgt deh",2025-05-21 15:11:14
361,Putri Ayu,5.0,"Memberanikan diri untuk beli eksfoliasi tonernya avoskin ini setelah tau kalau ada kandungan tea tree didalamnya, ternyata tidak menimbulkan jerawat dipemakaian pertama ini yaa.. semoga bisa cocok sampai tetes terakhir dan bisa repurchase lagi😍",2025-05-21 15:11:14
361,Feni Lesmini,5.0,Udah gatau botol ke berapa bagus bangett malem pake ini besoknya auto glowinggg muka haluss komedo hilang gaakan pernah ganti ke merk lain sih sebagus itu dan senyata itu hasilnya,2025-05-21 15:11:14
361,Jesica 06,4.5,"teksturnya cair dan bening jadi cepet meresapnya, isinya banyak, agak pricey tapi worth it buat kandungannya, yang nyari toner aha bha bole bgt cobain ini, efektif angkat sel kulit mati & minim komedo, kalau kulit sensitif pakenya diselingin aja 2 hari sekali takutnya terlalu harsh (jangan lupa lanjut pelembap & sunscreen!)",2025-05-21 15:11:14
361,Indah Shifa,4.8,"bener bener kaget nyobain exfo toner ini, ga expect bakal cekat cekit banget dan kalo lagi banyak bruntusan itu pehrih bangett🥹tapi sebagus itu sih dan aku lagi sering pake🫰🏻",2025-05-21 15:11:14
362,Nawal Balaswad,4.0,"botol kesekian aku!! aku tipe kulit sensitive dan kering jd bener2 harus aware sm kondisi wajah aku saat mau pakai ini, dan harus pastiin skin barrier aku lagi kuat.",2025-05-21 15:11:19
362,Victoria Sherly,5.0,"Sumpah awalnya kaya underestimate sm toner beginian nih, tp ternyata efektif banget di aku, pdhl aku kaya baru pake bbrp kali tp uda bikin kulit aku tuh lebih sehat",2025-05-21 15:11:19
362,Fitri Ntq,4.8,Untuk hasilnya sih ga yang wow banget seperti kata orang-orang. Hasilnya biasa aja untuk aku. Tapi ga ada efek aneh-aneh juga di kulitku. Penggunaan seukuran ini terbilang cukup awet buat 10 bulan.,2025-05-21 15:11:19
362,Mutiara Heka,4.3,"entah kenapa aku gak cocok pake ini 😭 bikin beruntusan sewajah + jerawat besar-besar, aku coba pake 2 minggu tetep aja, malah jerawat jadi makin banyak. Padahal banyak yg cocok pake ini, kenapa aku enggk 😭",2025-05-21 15:11:19
362,Nilam Azzahra,4.8,"Bantu ngliangin bekas jerawat aku, harus rutin di pakai biar hasilnya lebih maksimal. Ada sensasi cekit cekit di muka pas pake, isinya banyak banget.",2025-05-21 15:11:19
362,Yara ༊*·˚,5.0,di kulitku yang dry ini juga ampuh banget gak bikin yang perih & kering bgt jd aku super recommend!! pas pagi pagi bangun tidur bnrn langsung baguuus bgt mulus muka ^^,2025-05-21 15:11:19
363,Yudha Pratama,4.8,"Harganya lumayan. Efeknya di gue bagus. Jerawat hilang, di gue bekas jerawat lumayan memuda, jangan ditanya komedo di hidung terutama black head itu pada minggat. Holly recomendd",2025-05-21 15:11:23
363,Nur Aulia,4.8,"toner exfo yang bagus banget mantep puol buay aku yg kulitnya berminyak bener bener enak dan ga bikin yg cekit cekit banget, aku pake nya malem ajaaaa",2025-05-21 15:11:24
363,Salsabiella Ramadhanti,5.0,Mantap buat ngehalusin muka kalo lagi breakout atau keseringan make up gitu. Cekit2 dikit tapi aku suka sih. Notenya ya harus extra moisturising abis pake ini biar gak kering,2025-05-21 15:11:24
363,Adinda Islamyfebrianti,5.0,"Sudah tiga bukanan makai exfo nya avoskin, nagih banget cekit cekitnya. Tapi setelah di pakai besok paginya bener bener bikin cerah & mengurangi beruntusan di kulit wajah. Dan ini tiga bulan masih belom habis habis, ntaps!",2025-05-21 15:11:24
363,Nazwa Alisiyya,5.0,"Avoskin Miraculous Refining Toner ini bagus banget loh buat kulit yg lg struggle. soalnya dikulitku dia beneran bisa ngurangin jerawat, pori-pori lebih kecil, dan kulit lebih cerah",2025-05-21 15:11:24
363,Amelia Silvera,5.0,"udah berkali kali beli ini dan hasilnya oke banget, hidrasi kulit, mencerahkan, dan menghilangkan bekas jerawat. packagingnya juga simple tapi tetep elegan",2025-05-21 15:11:24
364,Nadine Azra,5.0,"hasilnya udah keliatan bahkan di pemakaian ke-dua. tapi minusnya waktu dipake cekit-cekit gitu. but overall, ini recommended banget. chicken skin memudar, pori-pori mengecil, pie dan pih cuma memudar",2025-05-21 15:11:28
364,Nur Aeni,5.0,"BAGUS BGTT klo abis pake ini paginya muka aku lngsung keliatan mulus gitu, untuk ngilangin komedo oke tpi emg harus rutin, biasa pake 2x seminggu untuk eksfoo, highly recommendd:))",2025-05-21 15:11:28
364,Kaila Prasetyo,5.0,"cocok buat acne skin. awalnya coba yg kecil karena takut ga cocok, but surprisingly cocok di kulit aku yang sensitive, oily, and acne prone skin. jangan dipake setiap malam karena dia cukup keras, aku pake tiap senin, rabu, dan jumat malam. pas dipake agak cekit cekit tpi worth the results.",2025-05-21 15:11:28
364,Mei D,4.5,"Kalo dipake rasanya cekit cekit jadinya aku cuma pake 1 sampai 2 kali seminggu, kalo engga takut over exfoliate, bagus buat ilangin komedo dan mencegah jerawat",2025-05-21 15:11:28
364,Ala Cy,4.5,"uda pakai beberapa bulan, waktu pertama pakai perih di kulit aku yang gradakan tp makin kesini jerawat aku mulai mudar, lebih baik dari sebelum nyaa, packaging nya juga higenis, penutup nya double",2025-05-21 15:11:28
364,Chania Dst,5.0,"ASLIII INI PRODUK BAGUS BUANGETT PUOLLL, bener bener kupakai kalau malam terusss besok paginya muka otw glowing halus banget banget bangetttt, wajib banget sih buat dibeli aku udah repurchase berkali2",2025-05-21 15:11:28
365,Gadis Saidah,4.0,"tiap kali pake ini ada rasa cekat cekit gitu dan muka jadi langsung merah” tapi pas pagi woah muka mulus bangett tapi di aku ada purging nya karena abis pake 2 kali langsung deh closes comedo di muka aku kayak keluar semua dan jadi kayak beruntusan kecil” pas itu sih panik ya. tapi kalian kalo kayak gini tenang aja, kalo udah lebih sebulan masih kayak gitu coba di stop aja dulu overall di aku sih oke yaa",2025-05-21 15:11:33
365,Angelie Aulia,4.8,"worth the hype! pake toner ini di malem hari, paginya bener bener bikin kulit cerah, lembab juga. efektif buat melunakkan komedo membandel dan bisa buat kompres. overall oke tapi harus rutin",2025-05-21 15:11:33
365,Hana Stb,5.0,"cocok di wajah, bikin halusss, lebih cerah. untuk pemula sangat ringan, membersihkan sisa sisa kotoran di wajah, wajah makin halus dan mencerahkan. sepertinya akan beli lagi",2025-05-21 15:11:33
365,Kirana Ompusunggu,5.0,"definitely worth to try karena super bantu buat ngilangin komedo, dia juga ga cepet abis, packaging is so 10/10, dia ga bikin kulit cekat-cekit whatsoever",2025-05-21 15:11:33
365,Misni 1,5.0,"ini toner avoskin menurutku termasuk salah satu toner exfoliasi yang terbaik di indonesia, toner ini juga bisa digunakan buat kalian yang masih mau coba eksfoliasi juga",2025-05-21 15:11:33
365,Nadia R,4.8,"pakai ini berasa cekat cekit dikit tapi gak yang sampe ganggu, efeknya muka jadi lebih mulus dan lebih cerah. harganya lumayan tapi udah worth it, cocok untuk kulit kering!!",2025-05-21 15:11:33
366,Naufal Arib,5.0,"Sejauh ini aman aman aja pakenya, gak ada aroma aneh aneh juga, texture juga okey, gak bikin purging juga di saya, untuk manfaat exfo nya nanti lihat dlu yaa :)",2025-05-21 15:11:38
366,Rabbani Fathiya,5.0,"this is one of my holy grail! dia di aku memang ada rasa cekat cekit pas dipake, cuma itu ga selalu. dia kerasa kaya gitu kalau aku lagi ada jerawat kecil kecil gituu dan kalau kulitku ada daerah yang agak sedikit kering aja dia cekat cekit. selebihnya setiap pake aman ga ada rasa cekat cekitnyaa. worth to buy!🤩",2025-05-21 15:11:38
366,Riza Az,4.8,"Exfoliating Toner yang cocok untuk semua jenis kulit, terutama pemilik kulit sensitif & acne prone. Highlights : Mengandung tiga macam chemical exfoliant. Tapi untuk pemula kayanya harus mantepin moistnya biar ga kaget",2025-05-21 15:11:38
366,Trifena Taroreh,5.0,"Exfo bagus sih karna besoknya lsgg kinclong , pas awal pake aga cekat cekit tapi ya normal aja. Jadi sebenernya oke aja kl mau coba dan harganya okela",2025-05-21 15:11:38
366,Neyshila Ney,4.8,"aku pake ini sekali cerahan , muluzz lagi bakal pake toner exfoliasi si avoskin ini baguss banget cokkk , pricey sih untuk harga segini tapi baguss 🌷",2025-05-21 15:11:38
366,Nindya Arnika,2.8,"gatau kenapa di aku malah semakin beruntusan huhuuu mungkin karena ga cocok aja kali ya.. wanginya sih ya kayak toner pada umum nya lah ya, texture nya cair dan agak sedikit bikin cekit cekit",2025-05-21 15:11:38
367,Musafira S,4.0,produk ini tuh bagus banget apalagi kalau dikombinasikan sama serumnya bener-bener best combo buat exfoliasi. milia dan bruntusan berkurang. cuma sayangnya produk ini agak mahal tapi worth it kok,2025-05-21 15:11:43
367,Nabila Tiara,4.0,"progressnya di aku agak lambat sih mungkin karna persenan aha bhanya masih termasuk kecil yaa. kalo nyari yang cepet mending langsung pake serumnya aja, tapi untum pemula ini sangat oke kokk",2025-05-21 15:11:43
367,Nadia Syamsur,5.0,"Pake ini bruntusan dan jerawatbjadi lebih berkurang. Tekstur muka juga jadi lebih halus, warna kulit jadi lebih merata, mencerahkan juga, komedo juga jadi jarang muncul",2025-05-21 15:11:43
367,Maureen Frederika,5.0,Pas pake avoskin toner refining ini awal awal memang ada rasa cekit cekitnya tapi kata cs nya memang normal jd setelah penyesuaian beberapa minggu mulai hilang,2025-05-21 15:11:43
367,Ulfa Soco,3.0,"Pemakain 1 bulan akhirnya ada efek yg segnifikan , wajah jadi lebih kenyal, warna kulit lebih rata, tinggal nunggu efek ngilangin bekas jerawatan sii, dan untuk beruntusan juga berkurang, produknya juga aweet.",2025-05-21 15:11:43
367,Mega Sufian,5.0,"Ultimate holy-grail! Udah habis berbotol-botol dan repurchase terus, pakai ini dari lama banget dan selalu puas sama hasil nya bikin kulit glowing and bright",2025-05-21 15:11:43
368,Isnain Ulfa,5.0,"holy grail bgt emang eksfo terbest gausah diraguin lagi , awal2 emang panas tapi bener2 besoknya mulus halus dan lebih cerahan komedo juga hilang selalu repurchased",2025-05-21 15:11:48
368,Risuna W,4.3,"kayaknya kulitku badak banget deh, udah pake produk ini lumayan lama (>3 bulan) tapi blackhead masih banyak, cuma emang jerawat berkurang banget kalo pake ini. abis pake ada rasa cekat cekit, hati hati kalo lagi ada luka di wajah mending jangan pake.",2025-05-21 15:11:48
368,Khalishah Caca30,5.0,"bagus polll buat aku yg pertama kali nyoba produk exfo, awal"" ada purging tapi ga berlangsung lama, close comedoku dan jerawat"" mendemku juga auto mateng klo semalem abis pake iniii",2025-05-21 15:11:48
368,Nadine Renata,5.0,"saya pertama kali beli produk exfo ya ini, sebelumnya gapernah krn gaberani cuman ini ringan banget dan ngaruh. yg awalnya biasa aja jd lebih bersih aja.",2025-05-21 15:11:48
368,Siti Muallifah,3.5,"Mohon maaf tidak cocok di kulit sensitif ku, pemakaian pertama kuit berasa gatal di sana sini padahal kondisi muka sdh bersih, auto preloved ke temen yang cocok 🙏🏼",2025-05-21 15:11:48
368,Ratu Marieska,5.0,"kaget bgt waktu awal pakai ini rasanya ada cekit-cekit di wajah. but, setelah exfo rasanya tekstur muka jadi bagus banget, komedo berkurang dan lebih bersih aja rasanya? idk why. tapi produk ini bener-bener worth to buy. abisnya pun lama banget. i highly recommend this one!",2025-05-21 15:11:48
369,Vania Azzara,4.5,"ini cocok sih buat yg udah sering exfo!! kalau yg pemula aku kurang saranin karna ini cekat cekit nya berasa bgt, tp dia ngaruhh buat yang bruntusan!!",2025-05-21 15:11:53
369,Velia Fahira,5.0,"Toner exfo yang recommended, dipakai dengan kapas 2 kali seminggu untuk exfo dan cocok di wajah juga, dibarengi dengan yang retinol jadi semakin bagus",2025-05-21 15:11:53
369,Shafira Nailatul,4.8,"sumpah ini bagus bgt, salah satu exfoliator yang hasilnya nampol banget di aku, worth the price, yang tadinya agak gradakan jadi alus,pokoknyaaa bagusss banget banget bangettt",2025-05-21 15:11:53
369,Lae Ly,5.0,Beli untuk komedo2 bandel atau pas lagi bruntusan juga. Aku pakenya tiap seminggu 1-2x aja. Setelah pake ini mayan ringan juga muka. Tapi emng gak senampol serum,2025-05-21 15:11:53
369,Claudia Bornifer,5.0,My best exfoliating product of all time :' couldn't asked for more. maximizes the process of removing dead skin cells by keeping the face moist and safe for acne-prone skin,2025-05-21 15:11:53
369,Putri Dianty,4.8,"pas dipake rada cekat cekit tapi besok paginya muka berasa alus banget, worth to try bgt sihh, harganya juga terjangkau soalnya di pakenya ga setiap hari jadi ga cepet abis",2025-05-21 15:11:53
370,Layla Zzhr,5.0,"sudah re purchase yang ke sekian kalinya dan ini toner andalanku buat pori pori dan jerawat yang baru muncul, bener bener cocok buat aku yang berminyak di T zone",2025-05-21 15:11:57
370,Layla Zzhr,5.0,awal pemakaian perih namun setelah 3 hari berturut turut tidak begitu sakit dan hasilnya wajah lebih cerah dan kalau ada jerawat jadi mudah kempes dan tidak meninggalkan bekas,2025-05-21 15:11:57
370,Claudia Aritonang,4.0,"Coba ini karena penasaran kata orang2 sebagus itu, akhirnya dibeli. menurut aku oke aja sih. apa mungkin karena aku udh pake retinol avoskin? but that retinol is holy grail for me",2025-05-21 15:11:57
370,Fidyah F,4.8,"Pertama kali pakai ini rasanya di muka aku memang sedikit kering tapi cocok, udah itu aku pake moist biar lembab lagi. But overall ini bagus bgttt ngangkat kotoran di muka 🥰",2025-05-21 15:11:58
370,Tiwi Razak,5.0,"Bagus banget di kulit. Gentle. Tidak bikin iritasi. Mudah menyerap juga. Aman buat pemula. Boleh dicoba bagi first timer. Usah coba beberapa produk, ini salah satu yang bagus",2025-05-21 15:11:58
370,Poppy Prawaty,5.0,"Dalam seminggu ternyata udah ada perubahan diwajah aku.. love bgt dah, ternyata secocok itu. Next time akan order lagi dan sepertinya akan paten menggunakan produk ini",2025-05-21 15:11:58
371,Ade Uchrowi,5.0,"Kulitku cenderung berminyak dengan pori-pori yang besar. Produk exfo yang bagus banget menurut aku karena bentuknya toner jadi terasa ringan dan tidak meninggalkan banyak residu kalau dipakai lama. Ingredients utamanya aja udah bagus2 banget. Hasil langsung terasa dipemakaian pertama, kulit halus dan komedo hilang",2025-05-21 15:12:02
371,Nova Erika,5.0,bener bener sukakkk bgt beli toner exfo ini. Aku udah pakai rutin 2x seminggu beneran tekstur wajah aku jadi lebih rata dan wajah lebih cerahan dikit,2025-05-21 15:12:02
371,Fani Soco,4.8,"beneran ngefek bgt buat komedo komedo ku di hidung bener bener berkurang, kalau buat bagian muka yg lain blm keliatan kayanya, baru pake kira kira sebulan tapi baru habis 1/4 botol bener bener irit dengan harga yg lumayan agak mahal",2025-05-21 15:12:02
371,Jennifer Victoria,5.0,"Tiap pakai ada rasa cekat cekit, bagus bekas jerawat jadi lebih cepat pudar, packaging tebal dan berat terkesan mewah, tidak membuat purging dan tidak ada reaksi berlebihan",2025-05-21 15:12:02
371,Dwi Haryati,4.8,"Menurutku bagus ya ini tuh, enak dipakenya, kulit terasa lembut gitu setelah di pake. Alus gitu. Seminggu paling 1 atau 2 kali aja dipakenya. Love banget",2025-05-21 15:12:03
371,Andhara Jannati,3.3,"ini kurang cocok untuk pemula, karena agak perih di muka. tapi ini ngebantu banget buat pori pori dan ngurangin komedo hitam di aku. ringan juga di muka",2025-05-21 15:12:03
372,Salsabila Nanda,4.8,"exfo toner yg wow cepet bgt keliatan hasilnya. lumayan cekit cekit pas dipake apalagi pas lg ada jerawat aktif, tapi ya namanya juga beauty is pain(?) wkwkw pake ini malem sebelum tidur, besok paginya auto glowing",2025-05-21 15:12:07
372,Adinda Triwahyu,4.5,"The best toner I've ever tried for exfoliation! My skin feels fresher and this toner has definitely helped to eliminate dead skin cells after I applied it to my face, super worth to try it!",2025-05-21 15:12:07
372,Nadira Nuraini,5.0,"Entah formulanya yg berubah atau kondisi kulitku yg berubah ya, dulu pas apply ini ke wajah nggak setingling/cekit2 kayak sekarang, tapi untuk hasil masih sama, lumayan ngurangin bruntusan di wajah & buat muka lebih bersih",2025-05-21 15:12:07
372,Ririn Ilma,5.0,"Ini bagus banget buat pemula mau coba exfo, terus gampang banget ga perlu dibilas cukup pake kapas aja 2 kali sehari, bikin tekstur kulit bagus dan skincare lebih meresap karna kulit sudah bersih",2025-05-21 15:12:07
372,Nurul Syafira,5.0,"best exfoliating tonet i’ve ever tried sih, gak se harsh itu ke kulit dan bener-bener ada bgt hasilnya, apalagi klo dipake bareng serumnyaa. make sure aja kalian pake moisturizer dan sunscreen besok paginya🩷",2025-05-21 15:12:07
372,Ade Prita,4.0,"Toner exfo dari Avoskin yang hitss banget. Aku coba yang travel size dulu karena takut gak cocok. Pertama dipake biasa aja, gak ada sensasi cekit2 atau perih (memang gak selalu muncul sih, tiap orang beda2). Tekstur cair, mudah meresap. Bagus sih, tapi kayaknya masih mau coba merk lain yang lebih nampol",2025-05-21 15:12:07
373,Mutiara Islamiyah,4.0,"beli karena keracunan orang-orang di sosmed, ternyata emang bagus. menghaluskan tekstur kulit, menghilangkan bruntusan plus bikin kulit lebih cerah. pakainya 1-2 kali seminggu aja kalau aku",2025-05-21 15:12:12
373,Caca Kalisa,5.0,"Baru pertama kali pakai tapi udah jatuh cinta, cocok juga di kulitku, emang berasa cekat cekit tapi itu lagi bekerja otw mulus wajah ini masya Allah. Sebagai pejuang menghilangkan komedo aku siap menghadapi cekat cekit ini. Semoga selalu cocok",2025-05-21 15:12:12
373,Putri Chairun,5.0,"pas dipake rasanya cekit cekit tapi pagi nya muka langsung keliatan glowing, pokonya recomended buat yang pengen ngilangin komedo dan chicken skin!!!!!",2025-05-21 15:12:12
373,Febrina Fabiola,4.0,"Bagus , memaksimalkan proses eksfoliasi kulit sekaligus menjaga kelembapan kulit, menyamarkan noda hitam, menyamarkan tampilan pori-pori, membantu menghaluskan tekstur kulit, membantu mencerahkan dan meratakan warna kulit.",2025-05-21 15:12:12
373,Anastasia Sheryn,5.0,"ya bagus, agak mehong tp mmg bagus tman” agak cekit” jg sie TAPI BAGUSSSS HOREEEEE worth the price, sya sdh beli 2 kali 😮😮 dr yg packaging plastik sampe kaca (jadikan saya ba pls) LO PLS TRNYT MURAH TMAN” SEINGAT SAYA HARGA NY 200-300 AN??!??!!?",2025-05-21 15:12:12
373,Philia Aprilia,4.0,"suka banget sama toner ini, tapi hatihati kalo wajah suka iritasi atau sensitif karena akan ada rasa cekitcekitnya. tapi so far pake ini bagus banget.",2025-05-21 15:12:12
374,Steven Mendrofa,4.5,"It was good for exfoliating skin, untuk tipikal kulit cowo yang lebih bandel dan excess sebum nya banyak, ini lumayan nampol buat balikin tektur dan warna kulit bekas hyperpigmentation/acne scars.",2025-05-21 15:12:16
